user_id,betweenness_centrality
B1OVDsstzC_RaESmtd1oWQ,0.03276450234633846
9Fip8swdl_Lq46tC4QVY0A,0.03249853961431395
-f9q53zWJZ3XCMyAD-ZaPQ,0.03246991785781253
OV2QAFVRbm123awDPQsFkQ,0.032457815162882576
NAOGuv0jypDiswoNPwSKAQ,0.03226863221846087
XLD6kubIF2PxJf5s7cAzCw,0.032184207850352
U1qP27Kwm12rHwmX5yfaaw,0.03194245660999547
qf5_iikDdsYfLq_NfURc7w,0.031653372947344584
myM6AoKzlO2L2hG8DGLsfQ,0.03133876318440684
bMOTnVsvHkVEzSBlNjUbtw,0.031172779389745463
wHqhyRefScxFPYPmSJ6pCA,0.030859295914641413
cuVn6F-oMfPwHoyOhLky4A,0.03081714288461631
bNjAsdsi3gjSzK30r-j-ng,0.03069317184326314
LKkU8V2Ims1aifGUS1Rtqw,0.0301778781958512
LEPULBfMm4zKr_3vITYXzA,0.029375744328310853
KhEVvIWMAqNPQkETvPCj3A,0.029191076265542647
cdk-JPRLF5YOoNDAPAdz_w,0.027774916071184888
AgdlZMPdSAs4_4zjBSblBQ,0.02710093634141508
Amc7J0F3KeAKzOOQrlpqog,0.026998098500484517
quDu_Z0-i9TCYvdHRnULEw,0.026571755319171168
W4QqmCIlsixrUi75Y7as-g,0.026209358152400216
WU5VfD2rlWDEyHechpZEfg,0.026086185380288306
0n5wO1j7hlZPUNpjqD944g,0.026020546888752757
1HM81n6n4iPIFU5d2Lokhw,0.025886175958361183
RzF5S8k1gboLT1_0AEmMug,0.025592264898535992
m-5gmmOqdRwu9k0t8oXcCg,0.025545330852480615
EiwxlbR8fb68lMgEXhcWKA,0.025254603259598263
-vPtYuV_dMPb0Bbzg9ECVw,0.02519182231751364
W7DHyQlY_kXls2iXt-_2Ag,0.02504964680810953
3sa2TSo1CQTSaUlQmDquqw,0.024915270450415975
UyqFfhl8FqcfTntmvjV8Qw,0.02390041343874886
P1TSrGW9yMcDmIhzThBk3w,0.023819389164328165
Q4n5t75ZA_1_9gmb341eog,0.023625143758198706
KZ1jfvfPSQA9xCTSfjkAwg,0.023361970864606025
zeYks9Pe8szlwiWWeyZ29A,0.02306831649262167
M843QFDhuetsnVq1ugj-gg,0.02259974110647721
mjro2ilwgjF6G41yMdQcZQ,0.02207795026896685
rb0F3jDdcCCv42W1UHwFyA,0.021801458447753125
Z8H2jOfwmeDOuU111hcUOQ,0.021378477841815714
PCaSAvbWWnZy5IyX25DNgA,0.021203838590721804
kaj88JNMH-aFh1p-O7YSKA,0.02114624821289765
bdfaAfyOo7iUDhKvGa_RXg,0.020944447789386558
tzqYxQzNTPYFd6mMZpdczw,0.02024173681368601
vR5p0-UtW8BXimQKYNuReQ,0.0200992341088402
ZTHZsP7NSnc3Csje-SKNyQ,0.020085633752343863
SGPCLi-kVZ_pz1w7VJtkeA,0.019985805132459976
qXYzva_JMmqjqLDOMIZ_hA,0.01953218290438111
0xjL8_225GIpec9cE4yjWg,0.019124836871098644
NfV06bmdYmclxooLWqKO_Q,0.019086818096979163
9zG2PRZnMGe5F29a5NK6Rw,0.019004545826061457
OsXreqZZS0-EiVyBJLK-3Q,0.01853157317794349
VDx8d5mXtyuOKmgKouL8Ng,0.01842261674177981
mQJxnm4K1RPEPLaCPuZbcg,0.01831920999084854
uSmB6Ap4rAn7jjP95OQrng,0.01799137794152213
a68fTwBqLwYDp80ZPQo4NQ,0.01778682965176749
GoXNUJb1TRKh7L1Tv74RLg,0.01757047936288147
a4mO387_O77ebmv8AlQB3A,0.017454911800705426
HLoadGgVsmF_ZX4s_wFHRw,0.01739000831758761
DihTsliUxbqpoA9W3uRDBA,0.017232233838835008
4YUabV9xHtvtxw2BLfl1AQ,0.017027253082480338
nOpAuahhd7-lJ8BBlXIT8A,0.016987064209568966
enux8e202FARF9MkuN3PHA,0.016886385599515368
eSNjU0yijOf_zS9U_h4fAw,0.016863848783372517
h_pnZEbMdPkvfxXF176Ofw,0.016645959066525363
rMAhQPBVKHqfJvb5-RLN5A,0.01664486009652445
LaC7BFs_N5UbdxQjjvOjLg,0.016545417110882126
lSrmZ5TZm9ltJzSgQ9OQBw,0.01627281531959575
zirig_5lsEyNxuSmnRxN7A,0.0162508919007022
chG58EhXagCSvub2-a73RA,0.01621608889058153
YLeR4sIxQryPHmoJQKMgOQ,0.015937530272809038
T7HK9g0CzdiBrEzoWZ20Ow,0.015689064378924804
_JOGhZUrJ1xjaUw2m1BJrg,0.015542400341843092
LDrLBi46qlcVeewMPiASig,0.015449617516919692
h3KpLypa9SZEw2ydFNC19Q,0.01524852602341461
ckxunVYFuO5ni-17WkGNUQ,0.015233084767275822
q1hebcyouJgGrjLA9l4pzg,0.015233084767275822
IFa11o38HIk9nsA-0qy5Pg,0.014963939129398614
OFsVuk_uP5Qsozgh7d6gBw,0.014711883332612157
TkK0_GLS-TyEw6Do5l0rIw,0.014700765169981683
Pm7KNGZ1QdFSjhoq0YTkbg,0.014697009033957875
MyOH75RSsjvpWKQ3N37C8Q,0.014679490404273647
0_Ex8FAfzd6mHMnKpswz1w,0.014419355459077951
OelFkAeUdUM1qUAwgdmYTQ,0.014315308904216426
yxTAFa3CQfYR22bPxQ4Ipw,0.01417911299899516
UbtTi1UjfKsugAnH1WbwYQ,0.014145216145667062
62TPDA37iXppqA0xXJrSPQ,0.014026957331995679
1dQiuUvvK8427TBmqj_4Vg,0.013993124306091266
wzUFZ3DaU7k9R2S54IMPfg,0.013956223949083312
YNhBxGJKNNo0cYfZgQsLQQ,0.013686943078684654
OCbV9weWBp6tGGCKWMhrIQ,0.013644389474645783
zxDOKyhncRue9dISHfCMpg,0.013637327938921022
_s9xXdCxA3Q7WrfPwihuLg,0.013580174219747304
olTb07KdtGxvolUq5_ISvw,0.013497354326106008
wwh1D-yDvJDrcdM_9-FhYg,0.013404814945163173
MR1UmrgO938K3EnGBUZdng,0.01321679410975194
7UfKHfpYR6WG0OJCbx_RNw,0.013129301729121766
9tInToA11_ZXgdMKUKPOEg,0.013074809007995462
6LW305lwxy8eZA5Do-t7ow,0.013071353362853559
bX_uV_Hnml92Zhxzugg5WA,0.01303913693618065
bVjMHGGYD_SQ62IHtELVtg,0.012999485960264965
V1YU40mcUCQg7V-rik8hWg,0.01285451873963556
nvc8TfHmvbD55BWyceTT6w,0.012802057060554676
D8CF2H3DYtNJlzR0IITMHQ,0.012697307179835377
qiYXaqqs8-pKTHlDwZFGFA,0.01253016928454323
ZB6wOsEaMdrD7J7lZ7ctYg,0.012460296674367228
itYqXmLE_oWhwNtAufPonA,0.012375235782997603
NT2xdMPjUduv6jBeUzx-hw,0.012313063395647784
jObAqRYd49DJKZofkRIhLA,0.012276705225656633
3COsJ8E_k-k_adsG6dootw,0.012082455887469134
o22VScmgyamNK-m823tLmw,0.011994694532989092
KKqgQgS_u8F2-6K6tFfGBA,0.011988684715350998
q93KSB8PtxchdgcY17bH8Q,0.011937142756374886
yhMvrLBfzeA6NZkuq8g7Pw,0.011856088291995998
dL4w1WySvjmzsyOB9PHZjA,0.011688192407426043
--17Db1K-KujRuN7hY9Z0Q,0.011684044672973395
P5Gata7oMOKsQr_74VxiKw,0.011452759227474001
y6To06jltp9_C0SHy48sSw,0.011313933452130057
iJ97UrvPlGNttp44qsJ-4A,0.011297745586046713
OZ-EcLXPwXF6wQzaB0GZZw,0.010921040611943671
IFqAkc330b15IW3dKIWV0Q,0.010915030794305579
7Sq2OHF92T1El1l3K8D7TQ,0.01090481410432082
Kg284Bdi5qTJbr5Kmv2rWQ,0.010813840763289097
HONe4kg3qn2AxNlABqsvCA,0.010779573331652973
o1y-L0MwM9oW2hwY8Z_iEw,0.010662533073859282
qa1wZHie2O2z4QTzdNCTKg,0.010623658270824114
ynxQqMfnY1cVAHYiwbyknA,0.010376701379373346
vwXtYhus2PPvAUBM86hcPA,0.010362428062482873
pfpFgj_em3OP-4FKKJBueQ,0.010160995300105195
HMr47hV1Mp7KXKwXICRmAg,0.010140221309304264
_tC2Yb9AKseifXA8QWIHuA,0.010085436413599486
RhqokWehxIcgUb3MmJ1_MQ,0.0099559539664472
ELqlNAMxL48ZOgaFvVl52w,0.009824699629314449
wVgVx7OqCZ7ZHDyv-o61dQ,0.00982229570225921
PkeDOqXbgEOkR-aKUHoQ_A,0.009821105571638065
13fe0Qw5ALvS9pcpwkDntA,0.009819741529763022
W4yJp7O9o5FJSEmV_3AJ0w,0.009819741529763022
UIklALKc0uaAbG1e7pWFHg,0.009657501363839483
JFIr4bbO2zjQYdA3LwbbsQ,0.009605139864167653
CKRzIkY1N0eFCDkShZi67A,0.009441729406535308
wNOZpA25C1WYmc40vefa1A,0.009370988849562098
1mE_w14rI4Y__ONkcCxfQw,0.009357856743707938
rJkwGolx0itDzha4JbuGrw,0.009294934204516499
fcwU350zCaY1tMQc_ONRfQ,0.009287121441586978
8sklDwZ8GoJ5spUpL6c5Vg,0.009284567269090787
YWA7B3sM-JZ-hLnaW1g6iw,0.009279158433216503
PCLFneuAC0QNr_6aK4ntKQ,0.009177885725095026
1pzP58PeWictHQzctMU0nQ,0.009067673449898308
PokPXRkzyD7KC4GzQ5LxSA,0.00874473539974903
9t1ZpV8t6XjdqeFEIkkhUA,0.00874426661114996
AauK93B-w9K35hxDbtCuaA,0.00863187062167008
taqZAz48zB6P0OyzHl9owQ,0.008529125650399828
jfPxwp1G8Mb80evxxCEHYQ,0.008494429214206761
TLElemg3o3mlA4GGpupNiQ,0.008492473570081191
n6Y43UUpr6Fc4ST_oMOBfw,0.008450112810586791
6dbxYDannyK-3j-3GcGZLg,0.008400353553808552
fix6h9WG30pWlfNdV3Y8lg,0.00837482971747711
vCYSBt1aRiqEhNhiRi_AGg,0.008372226869814068
-gCzk8T456FFJpHo2DKJbg,0.008369773711008525
-lHiWqEycgQl-GZHGbXGQg,0.008358825157241862
VZ0ZGtbJP4WK1rpx-L9RQQ,0.008330955832179182
7THUZfn_m9GAGllZtMoq1w,0.00832801034374868
8UdtF766ZAW4PX4vOOw7wg,0.00829893754655351
S9Ek95d-GEs1a9EsYNfdnw,0.008197391258359657
RWzBJ-9JzJB32DFczkPWuA,0.00819558831306823
bqHqs6JaWmZ2LpMbizMfaQ,0.008195287822186323
9dOWrfXu3gRlhZJYA9pJNQ,0.008193334631453943
j3fbCrt0_kQXcrBpaf3jTQ,0.008191681931603467
Vk5gJtL4ekuk7EwSUDeKwQ,0.00818987898631204
orHVoIN1Oj_rK3KDqcGBIQ,0.008148943285969379
FVjmJWsjzed0yDGlOB0QqA,0.008084008700796752
rxI7EdrTEYHXEfcb5uXqVw,0.008011949448130594
EfW2wGuV8VCFkVfRJmQwng,0.00800967669689896
l34n70L0RhCZ7aJRW0nZdg,0.007997034461491342
3ymyVHTDmxbaKNfOe8xgjw,0.007938430316080408
MOM_bHxS7wmNE2hy_jgGVQ,0.007901088641630393
VVN2AiwlANZJdYleGKwtxQ,0.007882192210992976
U-ItjSFjwPGBRBfw2HWOzA,0.007746540339892832
2_WgyMLMPD0XAYrtiw7S1g,0.0076855046825444195
yKmbMDXNeLmghuUf0IcVMQ,0.007655906604042907
iCa39N7lK12qwwlydBPlKw,0.007654253989316948
dOqglZkvfbzOg5_qxfAafA,0.007652000307702664
NDtirTxQaMf7eJyTT2uo2g,0.007649371012485996
GO-A31lzHYNqAUWODnxWNw,0.0076390988296706624
Vv-_EmPQFmAY3i9SS_8BCA,0.007604869681531821
418F_vnEiJMlU-sKpGttHA,0.007488205744358137
iC6JcalJdJsME9BsolU-Kg,0.0073302292791031474
mEmqE0UVXrl8dgCl1Pb3jg,0.007236301302457205
Ed1WbdXDMwgfbxBL-iWvDw,0.007111567456597097
u07ojQfmb3Q4wy2Un0nErQ,0.007109914756746621
gURds5gUTgkO5i9G-UIacA,0.0071076610751323365
ctq5ep2NMKKHu52xG-JA1Q,0.007101801502935196
WUs-ARdjW95OlIWGrF-SfQ,0.007101801502935196
lb5w5LowkPE2c58qtO1u_g,0.007013178531338605
8mb418j14JP-iPeZlBX2gw,0.006963922562080356
KT2EgE1Nv_-Ms8olYxEuFw,0.006903064243142456
fvvvQBMYCoqJhz_m_1W90A,0.0068303508920558
EBveE4oDk6AYWNUEs937mg,0.006820136496643574
YGwQt2cRhQKI6DikcotVFg,0.006626480405226401
UZ7dsJ9A-QNUjEX9UP0NFA,0.0065950900096321185
1Bg0CcXE_6RMl5nnLGT4sg,0.006563021351680105
xaTwlHstT0oQlk43j3bD7A,0.006562570615357248
EK2H2TV8cANfWcxkAR7kmw,0.006562119879034391
9_klZ2hO38nKv-iuKY8JvQ,0.006558964724774392
Wh6TZqahEB8Dn_Y3EkS1EQ,0.006558964724774392
qSO1WTdRDOiFeWwL8KNzJA,0.006557312024923916
6begu-qHprqxXGMht2e2kQ,0.006557312024923916
LTPwtQyVvmsU1xSgKfgAJw,0.006557312024923916
BOAMBz-svKl-ZGeSVowWOA,0.0065298400905463025
TJGOaKNxnPBFAqT1PcmVPQ,0.0064732734580836135
_NUvqSIjmpsBvvUgovFuPQ,0.006431155530560952
fFKhHqwhENswtBQQGGhB9A,0.006393879716808974
MSXcI4ft4ygbtBjtsae4QA,0.0063905350320195686
Nlk0FejV7FqnQfI7HweiDw,0.00632949101901453
lSKKtZBmD0GIYbirCMUKtw,0.006282368902688035
HK-TlD0yVA_tpTXZxfzu2w,0.006143271179694003
7-3hVAMj42uAyc3oiVIlQA,0.00606154338725811
LKyi-sBN5WEn8u2XK9JimQ,0.006060767139791973
Cs-TQLEQf0CZY4MbS-VrHg,0.006017780646464064
2umiQEgkudOKkU8BH6vbLA,0.006015376719408827
fcK6BZ9-JMmW9VoA7QLw2g,0.006014024510440256
p4COhuK3XsS9j3wF1wyOtQ,0.006014024510440256
w37CgC9pi0koUNJ0kjansA,0.006012522056030732
6QqcsFUFxzJaMs_AAR1uZw,0.006012522056030732
elUWPldfb5KxOoy-O6NC9w,0.006012522056030732
tw5MzngxlAFuLStM9olpjw,0.006012522056030732
9ri6DIF0qigW8I3OQcjrvQ,0.0060125220560307314
CjJhEzdWQNEKa7grwPRQyg,0.0059726369879659685
hnsrJYsJJMDwZHWzVncY6g,0.005972083296653396
BpJygDyhzDf7Pw1Is_5zSA,0.00596559609374671
dArzYnlZh0gBLjA6YkJeoQ,0.005935542759385832
Ps6sO39raQVVoGnx0YTt7g,0.005911642250618975
XnH9wymcfJ19Bxnm2KDGxA,0.005900992753351393
mPGPSvDGNI7smgDmzZmq8A,0.005892653821000445
9IRuYmy5YmhtNQ6ei1p-uQ,0.0057978062406279325
fDW5Z24ugc_WvUP5WcnkQw,0.005766815649884596
q9P69PBiw-oa6TwOj22Wsw,0.005763351180116013
ADBe4rmi6vd3ymX9n4mz2Q,0.005671291239452654
wPvNMNeWFM0YBjQwRuqNBg,0.00564814250167734
W4O7tr0Cy__xzk0kzmn7Bg,0.005590457237716499
xsWWshQHrMu7ENMVQvP5Mg,0.005583277373255457
K_DLFqswK3XHCDOIxgMYIw,0.0055429211866429495
Xpj5vgp7uF0z2STcvyi1wQ,0.005529140925186864
dPNxTwX0_TUOZBl5YCyVWQ,0.005473140923011832
NpIWQKG0TfGPkTgh_NaY7g,0.005472239450366119
aUNThZa7QoOHeN7tpYHOEA,0.005472089204925166
7fp3SnhFByKHrKB0gBIfsg,0.005471788714043261
4FrCt-1mf1SSMFNLWrF1QQ,0.005471788714043261
ELM_r65cq1hK1AtTwbGwgA,0.0054710374868385
ezruhjqdR4j1ovOgk2L-cw,0.005470887241397548
mvWdDS-IaVgoHzjGtFiBkQ,0.005470887241397548
1W8kpBNLlM07tfyh8F79oA,0.005470586750515643
9onZqwd3LShL9A-XVuD_IA,0.005469835523310881
MA5yZjLoFL3Hnl8zeEHfFg,0.005469835523310881
pIuqeX1nT2Y7mCRQXlRcpQ,0.005468082659833104
AKJw5Ft0E0k3zCFOAalpfA,0.005467431596255644
_eG4Y6U62VfH4aYVBHkE6Q,0.005467431596255644
3G0auUmElzcYYHNP88ZT2Q,0.005467431596255644
POk3BNHijA5vmaybh3umWQ,0.005467431596255644
qpqRlvjghPE3woKZJ8hd0g,0.005467431596255644
eeFUzm0LQ-KukPx64azAag,0.005467431596255644
QX5xc3lzqhf6O_RAz-AbdQ,0.005462862390272182
F9yTrNYmc1g-9RUP9roFUw,0.005403574143087003
jzV56K7A_mx3y3Eh7YG26g,0.005399838452584044
Gfxb_D1k8tueAoGn4cseoA,0.0053858168432630435
0QL-jztnu61mPmNUXd1BSg,0.005374944940105207
7bx9qIbUh6d5O_-04syaLg,0.005366677849609337
OKZ0w2QuUqeoFBLNw0vpOw,0.005366213955447951
SWtllMhtQ9Iiz86RN9QOXQ,0.00534328490768594
ITsmKP5naF1hehYwF340cw,0.005333792207474067
MiZ_ojckXyWbD1jcG09pog,0.005280872184212923
CoAAUBipbjB3qW2wiN6JtA,0.005268713792008353
Fao27bDMFwEmhmYrMA6xOQ,0.0052327569659994235
aQCk5GMnrCrUurmQ5Iw4YQ,0.0052294574824555
gK9q-OTSYdllXTkZ2NIQfA,0.005226211050600236
zI1xeTmAohbPm0KzWN6EuA,0.005212513358934238
gbFwBci1et6i5E-kdGMVRg,0.005189399865324957
2grBXmmJx__H3QoobrrVgA,0.0051394762949856804
YlWqbKfRinSudpLlgTxKbA,0.005128251238152414
Wzokk-Bmz_CXB0pjEyYI8Q,0.005090415754032878
yIXLkXiXdP7EvdLDKB3cxg,0.005077249476552113
MBAznGKf3LAPW2hhBLTUFA,0.0050648359932490145
DQwCcvTJ9QQvEUkCOO0D7w,0.005043808450998593
JW5W4OZCohTvZlRF1jzrTg,0.005009957849796124
XKURlubiYbgsP8QIBB8rVw,0.004988468760389428
Kn0dwkaYCykx9-6KjV-OFw,0.004952108632356238
MpRMV1IlT8jzfLdI0fGr1w,0.004926397763386268
M7giQhu5iK0ESOoZi3gpfQ,0.004926097272504364
YzTxfvbhWUy55VVAKPOrIw,0.004925947027063411
K-ly2Vgjm1IVK0OECD-9eg,0.004925796781622459
mPw9QiCjpgAf3fbom0LEBg,0.004925796781622459
1wYWlzf4HuqswQe3rVTsiQ,0.004924144081771983
ZVu07cZy8ABS8V4QFMLqLg,0.00492399383633103
dQ-Lg7WsAJJOld3iLduHOg,0.004923242609126269
s_BDJhWdIhJc-zARcEFkGA,0.004923242609126269
k0pwqpST_UxZIdjZj6yDGA,0.004923242609126269
lO4LyUNhTHS7UbA98hGdWw,0.004923242609126269
xfx9ojGxdLQw73Slav45Ww,0.004923242609126269
hREAjNYM7ylaENKBikCbEg,0.00492204064559865
jKKqkDbK-x6n2VA2Fs0qig,0.00492204064559865
a3prHYECsHFpLTHqHI1WSQ,0.00492204064559865
xaiZoMGmMBEO2076AXsdfQ,0.00492204064559865
fLzj8uPV81yVVQOYpGwPng,0.00492204064559865
1Cr-D57GA1y6zOtxOagKzA,0.00492204064559865
X8JsAVFu0_vf_1syP6Lmvw,0.00492204064559865
TcklZtesWWVDJkp0zbGGQA,0.004920838682071032
wf8ddIdOvfB_ILznb6LAAA,0.004911693830966312
ya3mbvTaymecfrTc08SxhQ,0.004888801638986562
pbrmg9XPaGQbbFiuqL1_SQ,0.004833882779405341
XBhBosgLQCNax1CU16d5RA,0.004832507283894334
yiRebpbUGQoQyLEYNDd0JQ,0.0047460452606042525
pn_flI3EBNugBEYFp9okxQ,0.004722083859106793
BZcj-Ni3HAM0nYU__r6dbw,0.004718769833498819
ww4YkEjal1quuwC2zE8r3w,0.004657308178640627
2x-iSTW_ph_O0bf4I3yE8A,0.004516966868560274
66FaIoHBB102hFnwLrEE_w,0.004509833600625474
1Tr926CflTxGsrT6k35Ecg,0.004486455509009247
83Ri6AVgFk0F6VNfkE1ykA,0.00448414338896902
ad4Xrc02rQCDrgWeD94uGA,0.004477734424778775
J8KZfrUoYhErzj_6fD-SLA,0.0044633646930419615
XPX3cRxUKXJR0FtPwrY_bA,0.004450855925374094
pyKewB5vfSZtuXsL1wGEmA,0.004419869008602141
D4Eznn83MRWUK39n5WI0JA,0.004404145488555765
LNooRhqlM6ebjgm5KT1KLA,0.0044024859627626355
p5r-BK7i8Cqb9A1YwNTmZA,0.0043799550946426085
czlwQQXSpHcPjregl2akvA,0.004379804849201656
Rb1yFgZWNnoTmf9nPAgalw,0.004379654603760704
6L4yVOOvihevo-g3FO0sww,0.004379354112878799
hnIjvRiT_Yp441ItoxwqIQ,0.004378903376555942
byyjp2WJ8N5l0LDep-GE8w,0.0043781521493511805
J8iJQnJtqPTZeiPElgNSzw,0.0043781521493511805
pAL87DkCLBtOCjKcGzZiEQ,0.004377400922146418
ooua2-slub15QXcEOnCbGg,0.004377400922146418
tHa9mklH52IGB6Yu7dFg7Q,0.0043763492040597525
BJkx6S-wdejJa04496osjw,0.0043763492040597525
koAHNtSlrsCPKrlejroyCQ,0.0043763492040597525
6HKZYXEw1bCghN1BKEUZRw,0.0043763492040597525
zD9NgW4GswnVio6P_8pyyw,0.004364613143400798
q8OdcTdl_VEsw-zL8Vwrqw,0.004363072244715981
YiBoe3nmJ0DCjWedtr4aEA,0.0043378784793503935
YJ0l8KvfeF5xpw471kkZUw,0.004335609682549055
mIQ4v2V0cDKHdkBPlBUTjg,0.004300798007690702
0F40lzN0ELvTm3EpubSa_A,0.0042812370876033
tm844XE-k8WVmqj4NIG9ig,0.0042617020683721266
dB11NQfvGM-cv-05YV_SGQ,0.004211922838633283
Eub26UAwToDC0ucRMKJbWw,0.004177250547857609
xvgH8BtK743Kjoy0wZdFqQ,0.0041177209506816324
tF0mOWYhWFAAbC14sebS4Q,0.004116658533213518
oLDvGItsvSPTumjZbyNnHw,0.004083709166712621
I0A55-ZZtVcTOHYk75jePQ,0.004070177912489866
3wMYVoHy15nxOCLZYYIhqA,0.004065447751685221
umOX1uhKPAdqTNCwcuwm6A,0.004064209538720812
VigsAph76fP7pechJ743EA,0.004009896710039579
th4dcxYBn6tfVq4yTDri6w,0.003976165061066217
qwGmU4eARgCqMxsarh1Yxg,0.003967965527439862
MOBUHq9D-XY0lUxEXbZyeQ,0.003938721900240582
yzolD0N11CUZLt9AwzcdOw,0.003929554161699589
EIpPME2cIuNbhfXrtsSApg,0.0038945368271379992
7L-cWTeRxVH-KLcuY-RAyw,0.003876501433480658
gAvuqk1q2uAo2BJzZDLmDQ,0.00385103451258937
oJ3drJwMKuw7dG3pqx3lnQ,0.0038433791142013364
gGO-GdRgaHxzTKI3j56F9w,0.0038332119350170443
0NMdCc03t-eGSpvXmoR8wQ,0.0038329114441351393
izPAd0FMYETTyqcIBQwh1g,0.003832761198694187
W3K7XixuoJR6KSotVkBw-w,0.0038326109532532348
w_CYzy4k6ol6OfLW6bScoQ,0.0038320099714894253
ck8xxJkh0RzerV721ROYWw,0.0038320099714894253
nCXhQt2q8LvjTq-A0vzQVQ,0.0038320099714894253
cTon65CXRV0tUXCEa00Btw,0.003831859726048473
iCA2O1__3pqpxbjTOjWfcw,0.003831859726048473
eKra1VFJLZeuf9CJZ0IKyg,0.0038315592351665685
pfu9YT04iXE2ZsLk3TCMlA,0.0038312587442846636
YeVIqqn3ZzN5OOa3OLjRVA,0.0038312587442846636
covDmQXOcc7sgIMDE-CHnw,0.0038312587442846636
j9tctbVxfcCQAe7n3Nl1gg,0.0038312587442846636
78XH_z_FY8E262Fx5Bv18g,0.00383035727163895
OatTydAR3mCln8CcE4sxVQ,0.0038303572716389496
-7nbekiMCu5sTMFZh2bwbw,0.0038303572716389496
YZAn-mo1nu8LqvFHJOUZVA,0.0038303572716389496
ujWvfuxixxdytniT4VAyIw,0.0038303572716389496
cthGBGVvkBMNEiNGxLaXBQ,0.0038303572716389496
XrOTY_NI_aL7x5UVimosPg,0.0038303572716389496
ls5j5J2RqdSf8yZIJK6QFw,0.0038303572716389496
8N0rH5tuE9QnGMvoZStTLg,0.0038303572716389496
EJSLis0MlLs8usrHj_UI_Q,0.0038303572716389496
G_Ww3TYrXzuAlzXyf1EekA,0.003798709988551233
RpUZoRJ2FCGQtHb86Vt-xg,0.003766943290697039
YqjW3aqnM2fUyyDHYnuiiQ,0.0037454993335881716
2mRTgo3qzmn8LXrv2P397A,0.0037351725709659626
PbaFHKN1lz2ED7uzqmy3ZA,0.0037322030803758526
9-j0mngRBmtuR96gMNjIug,0.0037229767278313852
20WbRr83TyUUDkuCFqQTMg,0.003690317331427628
gnytP16mNF6CFCDnngxGOw,0.0036899147823430023
YVkppuzTLw3zvVC_vp72mA,0.003650682917977602
kmfO1ZlFhXtFAqbgZvroaw,0.003650347649492315
EWv-QUwo3hMfoM04sIXdUw,0.003606019841484619
